编号ID 	名称	类型	经验	铜钱最小	铜钱最大	荣誉	VIP经验	官员值	影子	体力	元宝	种类最小	种类最大	物品	
4500	匈奴-10	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
1508	VIP11礼包	4	0	0	0	0	0	0	0	0	0	4	4	"(9001,100,5000,5000)(1003,100,300,300)(6005,100,35,35)(6003,100,35,35)"	
4501	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4502	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4503	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4504	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4505	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4506	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4507	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4508	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4509	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4510	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4511	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4512	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4513	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4514	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4515	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4516	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4517	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4518	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4519	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4520	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4521	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4522	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4523	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4524	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4525	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4526	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4527	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4528	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4529	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4530	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4531	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4532	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4533	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4534	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4535	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4536	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4537	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4538	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4539	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4540	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4541	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4542	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4543	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4544	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4545	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4546	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4547	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4548	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4549	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4550	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4551	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4552	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4553	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4554	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4555	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4556	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4557	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4558	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4559	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4560	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4561	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4562	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4563	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4564	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4565	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4566	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4567	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4568	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4569	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4570	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4571	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4572	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4573	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4574	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4575	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4576	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4577	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4578	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(1001,15,1,2)(5001,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4579	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4580	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6001,50,1,2)(9001,15,1,2)"	
4581	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4582	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4583	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4584	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4585	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4586	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4587	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4588	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4589	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4590	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(4001,5,1,2)(25001,15,1,2)(1003,15,1,2)(6006,50,1,2)(9001,15,1,2)"	
4591	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4592	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4593	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4594	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4595	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4596	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4597	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4598	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(1001,40,1,2)(5001,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4599	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
4600	0	1	1545	7040	10058	0	0	0	0	0	0	1	2	"(8042,10,1,1)(25001,40,1,2)(1003,15,1,2)(8043,10,1,1)(9001,70,1,2)"	
50001	神兽蛋	4	0	0	0	0	0	0	0	0	0	1	1	"(30001,25,1,1)(30001,40,3,3)(30001,20,5,5)(30001,10,10,10)"	
3200	12	14	0	0	0	0	0	0	0	0	0	4	4	"(1003,100,30,30)(6003,100,4,4)(2084,100,2,2)(8033,100,1,1)"	
1509	1	4	0	0	0	0	0	0	0	0	0	1	1	"(6003,100,1,1)(6005,100,1,1)(21002,100,1,1)(21003,100,1,1)(8033,100,1,1)"	
1510	功勋战旗宝箱攻	4	0	0	0	0	0	0	0	0	0	1	1	"(31001,100,1,1)(31019,100,1,1)(31037,100,1,1)"	
1511	功勋战旗宝箱血	4	0	0	0	0	0	0	0	0	0	1	1	"(31010,100,1,1)(31028,100,1,1)(31046,100,1,1)"	
1512	功勋战旗宝箱天罚	4	0	0	0	0	0	0	0	0	0	1	1	"(31055,100,1,1)(31064,100,1,1)(31073,100,1,1)"	
1513	战旗礼包攻	4	0	0	0	0	0	0	0	0	0	1	1	"(31001,100,10,10)(31019,100,10,10)(31037,100,10,10)"	
1514	战旗礼包血	4	0	0	0	0	0	0	0	0	0	1	1	"(31010,100,10,10)(31028,100,10,10)(31046,100,10,10)"	
1515	战旗礼包天罚	4	0	0	0	0	0	0	0	0	0	1	1	"(31055,100,10,10)(31064,100,10,10)(31073,100,10,10)"	
20123	92	2	11771	83741	119630	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20124	93	2	11771	83741	119630	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20125	94	2	11771	83741	119630	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20126	95	2	11771	83741	119630	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20127	96	2	11771	83741	119630	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20128	97	2	11771	83741	119630	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20129	98	2	11771	83741	119630	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20130	99	2	11771	83741	119630	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20131	100	2	11771	83741	119630	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
20132	101	2	11771	83741	119630	0	0	0	0	0	0	1	1	"(5001,100,3,3)"	
20133	102	2	11771	83741	119630	0	0	0	0	0	0	2	2	"(6001,100,3,3)(6006,100,2,2)"	
1516	120	4	0	600000	600000	0	0	0	0	0	0	5	5	"(4001,100,50,50)(9001,100,50,50)(6002,100,40,40)(6004,100,30,30)"	
1517	始皇遗宝	4	0	0	0	0	0	0	0	0	0	2	2	"(21003,100,3,3)(1604,100,1,1)"	
1518	军魂宝箱	4	0	0	0	0	0	0	0	0	0	1	1	"(1003,35,10,10)(21003,39,2,2)(2082,10,1,1)(8033,10,1,1)(8053,5,1,1)(1604,1,1,1)"	
1519	秦军宝箱	4	0	0	0	0	0	0	0	0	0	1	1	"(25001,200,1,1)(1003,140,1,1)(6004,40,1,1)(6003,20,1,1)(6001,200,1,1)(6002,200,1,1)(6006,200,1,1)"	
1520	禁卫宝箱	4	0	0	0	0	0	0	0	0	0	1	1	"(6003,100,2,2)(6005,100,2,2)(21002,100,2,2)(21003,100,2,2)(8033,100,1,1)"	
1521	4级攻击系符文箱	4	0	0	0	0	0	0	0	0	0	1	1	"(31004,100,1,1)(31022,100,1,1)(31040,100,1,1)"	
1522	典韦的馈赠	4	0	0	0	0	0	0	0	0	0	1	1	"(2055,5,1,1)(1003,20,6,6)(9001,30,8,8)(21003,10,1,1)(6002,25,1,1)"	
1523	1	22	0	0	0	0	0	0	0	0	0	2	2	"(8050,100,5,5)(28001,100,10,10)"	
1524	2	22	0	0	0	0	0	0	0	0	0	2	2	"(8050,100,3,3)(28001,100,7,7)"	
1525	3	22	0	0	0	0	0	0	0	0	0	2	2	"(8050,100,2,2)(28001,100,5,5)"	
1526	4	22	0	0	0	0	0	0	0	0	0	2	2	"(8050,100,1,1)(28001,100,3,3)"	
1527	5	22	0	100000	100000	0	0	0	0	0	0	1	1	"(28001,100,1,1)"	
3201	1	23	0	100000	100000	1000	0	0	0	0	0	0	0		
3202	2	23	0	80000	80000	800	0	0	0	0	0	0	0		
3203	3	23	0	60000	60000	600	0	0	0	0	0	0	0		
3204	4	23	0	50000	50000	500	0	0	0	0	0	0	0		
3205	5	23	0	30000	30000	400	0	0	0	0	0	0	0		
3206	6	23	0	20000	20000	300	0	0	0	0	0	0	0		
3207	7	23	0	15000	15000	200	0	0	0	0	0	0	0		
3208	8	23	0	10000	10000	100	0	0	0	0	0	0	0		
