编号	设计类型	开启	名称	描述	头像	全身像	卡牌形象	序列帧	星级	品质	等级	类别	类型	生命	攻击	攻速	攻距Min	攻距	速度	人口	生命up	攻击up	技能名称	普通攻击	技能攻击	技能攻击2	技能攻击3	技能CD	普通攻击伤害系数	技能1伤害系数	技能2伤害系数	技能3伤害系数	技能图标	技能品质	长度	宽度	是否能转生	升星等级	获取方式	资质	仇恨范围X(单位：格子)	仇恨范围Y(单位：格子)					
5449	406	1	陈群	无	5444	5444	5444	5444	1	3	1	2	1	34654	2650	100	0	2	300	10	2713	180	中级漫天花舞	55604	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5450	407	1	贾充	无	5444	5444	5444	5444	1	3	1	2	1	25042	2438	100	0	2	300	10	2872	208	中级大地狂啸	55605	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5451	408	1	司马师	无	5444	5444	5444	5444	1	3	1	2	1	35306	2788	100	0	2	300	10	2470	199	中级天罡拳	55606	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5452	409	1	田丰	无	5452	5452	5452	5452	1	3	1	2	3	35534	2532	50	0	12	300	10	2763	190	中级冰天雪地	55607	60007	60008	0	28	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5453	410	1	夏侯玄	无	5452	5452	5452	5452	1	3	1	2	3	30555	2768	50	0	12	300	10	3490	198	中级漫天花舞	55608	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5454	411	1	诸葛恪	无	5452	5452	5452	5452	1	3	1	2	3	30469	2484	50	0	12	300	10	2636	189	中级大地狂啸	55609	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5455	412	1	许攸	无	5452	5452	5452	5452	1	3	1	2	3	33646	2964	50	0	12	300	10	2792	205	中级天罡拳	55610	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5456	413	1	曹叡	无	5452	5452	5452	5452	1	3	1	2	3	34101	2710	50	0	12	300	10	2295	201	中级冰天雪地	55611	60007	60008	0	28	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5457	414	1	陈泰	无	5452	5452	5452	5452	1	3	1	2	3	27594	2510	50	0	12	300	10	3527	205	中级漫天花舞	55612	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5458	415	1	杜预	无	5452	5452	5452	5452	1	3	1	2	3	27252	2776	50	0	12	300	10	2610	214	中级大地狂啸	55613	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5459	416	1	李儒	无	5459	5459	5459	5459	1	3	1	2	3	29801	2480	50	0	12	300	10	3145	189	中级天罡拳	55614	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5460	417	1	华歆	无	5459	5459	5459	5459	1	3	1	2	3	28363	2624	50	0	12	300	10	2676	214	中级冰天雪地	55615	60007	60008	0	22	100	60	60	0	60004	1	2	1	3	0	招募	5	15	5					
5461	418	1	诸葛瑾	无	5459	5459	5459	5459	1	3	1	2	3	34772	2438	50	0	12	300	10	3070	223	中级漫天花舞	55616	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5462	419	1	邓芝	无	5459	5459	5459	5459	1	3	1	2	3	28156	2530	50	0	12	300	10	2679	198	中级大地狂啸	55617	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5463	420	1	曹冲	无	5459	5459	5459	5459	1	3	1	2	3	24669	2588	50	0	12	300	10	2824	207	中级天罡拳	55618	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5464	421	1	满宠	无	5459	5459	5459	5459	1	3	1	2	3	25756	2462	50	0	12	300	10	3069	223	中级凤舞翔	55619	60001	60002	0	22	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5465	422	1	羊祜	无	5459	5459	5459	5459	1	3	1	2	3	29037	2694	50	0	12	300	10	2727	192	中级漫天花舞	55620	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5466	423	1	吴国太	无	5466	5466	5466	5466	1	3	1	2	2	33549	2812	100	0	1	300	10	3068	152	中级大地狂啸	55621	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5467	424	1	陈宫	无	5467	5467	5467	5467	1	3	1	2	3	27898	2898	50	0	12	300	10	2495	184	中级天罡拳	55622	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5468	425	1	虞翻	无	5467	5467	5467	5467	1	3	1	2	3	23396	2958	50	0	12	300	10	2457	220	中级冰天雪地	55623	60007	60008	0	28	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5469	426	1	陆抗	无	5467	5467	5467	5467	1	3	1	2	3	34346	2714	50	0	12	300	10	3132	190	中级漫天花舞	55624	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5470	427	1	阎圃	无	5467	5467	5467	5467	1	3	1	2	3	23220	2868	50	0	12	300	10	3444	202	中级大地狂啸	55625	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5471	428	1	刘璋	无	5467	5467	5467	5467	1	3	1	2	3	30964	2954	50	0	12	300	10	3294	201	中级天罡拳	55626	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5472	429	1	卢植	无	5467	5467	5467	5467	1	3	1	2	3	33342	2458	50	0	12	300	10	3096	181	中级冰天雪地	55627	60007	60008	0	22	100	60	60	0	60004	1	2	1	3	0	招募	5	15	5					
5473	430	1	司马昭	无	5467	5467	5467	5467	1	3	1	2	3	34759	2404	50	0	12	300	10	2781	220	中级漫天花舞	55628	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5474	431	1	马云禄	无	5474	5474	5474	5474	1	3	1	2	3	30190	2804	50	0	12	300	10	3598	204	中级大地狂啸	55629	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5475	432	1	鲍三娘	无	5475	5475	5475	5475	1	3	1	2	2	24907	2494	100	0	1	300	10	2864	171	中级天罡拳	55630	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5476	433	1	郝昭	无	5476	5476	5476	5476	1	3	1	2	1	30232	2688	100	0	2	300	10	2508	192	中级冰天雪地	55631	60007	60008	0	26	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5477	434	1	张燕	无	5476	5476	5476	5476	1	3	1	2	1	22775	2614	100	0	2	300	10	2004	219	中级凤舞翔	55632	60001	60002	0	22	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5478	435	1	纪灵	无	5476	5476	5476	5476	1	3	1	2	1	27613	2630	100	0	2	300	10	2652	201	中级大地狂啸	55633	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5479	436	1	蒋钦	无	5476	5476	5476	5476	1	3	1	2	1	31054	2966	100	0	2	300	10	2265	198	中级天罡拳	55634	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5480	437	1	王平	无	5476	5476	5476	5476	1	3	1	2	1	24594	2526	100	0	2	300	10	2656	205	中级冰天雪地	55635	60007	60008	0	28	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5481	438	1	夏侯霸	无	5476	5476	5476	5476	1	3	1	2	1	28361	2608	100	0	2	300	10	1924	190	中级漫天花舞	55636	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5482	439	1	于禁	无	5476	5476	5476	5476	1	3	1	2	1	30730	2626	100	0	2	300	10	2668	210	中级龙破斩	55637	60004	60005	0	22	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5483	440	1	孟达	无	5483	5483	5483	5483	1	3	1	2	2	26676	2886	100	0	1	300	10	2852	175	中级天罡拳	55638	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5484	441	1	高顺	无	5483	5483	5483	5483	1	3	1	2	2	29937	2546	100	0	1	300	10	3344	163	中级冰天雪地	55639	60007	60008	0	22	100	60	60	0	60004	1	2	1	3	0	招募	5	15	5					
5485	442	1	公孙瓒	无	5483	5483	5483	5483	1	3	1	2	2	30016	2684	100	0	1	300	10	2400	168	中级漫天花舞	55640	60010	60011	0	24	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5486	443	1	徐盛	无	5483	5483	5483	5483	1	3	1	2	2	33983	2612	100	0	1	300	10	2268	178	中级大地狂啸	55641	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5487	444	1	关兴	无	5483	5483	5483	5483	1	3	1	2	2	29066	2588	100	0	1	300	10	2986	147	中级天罡拳	55642	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5488	445	1	曹洪	无	5483	5483	5483	5483	1	3	1	2	2	23809	2926	100	0	1	300	10	3221	147	中级冰天雪地	55643	60007	60008	0	26	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5489	446	1	韩遂	无	5489	5489	5489	5489	1	3	1	2	2	35496	2462	50	0	1	300	10	3280	144	中级龙破斩	55644	60004	60005	0	22	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5490	447	1	文鸯	无	5489	5489	5489	5489	1	3	1	2	3	32131	2838	50	0	12	300	10	2691	210	中级凤舞翔	55645	60001	60002	0	22	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5491	448	1	韩当	无	5489	5489	5489	5489	1	3	1	2	3	27922	2728	50	0	12	300	10	2497	222	中级天罡拳	55646	60016	60017	0	20	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5492	449	1	程普	无	5489	5489	5489	5489	1	3	1	2	3	26771	2522	50	0	12	300	10	3086	204	中级冰天雪地	55647	60007	60008	0	26	100	100	160	0	60004	1	2	1	3	0	招募	5	15	5					
5493	450	1	乐进	无	5489	5489	5489	5489	1	3	1	2	3	34479	2544	50	0	12	300	10	3390	219	中级龙破斩	55648	60004	60005	0	22	100	60	70	0	60004	1	2	1	3	0	招募	5	15	5					
5494	451	1	曹真	无	5489	5489	5489	5489	1	3	1	2	3	26920	2690	50	0	12	300	10	3477	199	中级大地狂啸	55649	60013	60014	0	24	100	100	100	0	60004	1	2	1	3	0	招募	5	15	5					
5495	501	2	赵云	无	5495	5495	5495	5495	4	3	1	2	1	32071	3719	100	0	2	300	10	2761	313	高级龙破斩	55650	60004	60005	60006	18	100	60	70	80	60004	1	2	1	3	0	0	8	15	5					
5496	502	2	貂蝉	无	5496	5496	5496	5496	3	3	1	2	3	23307	2494	50	0	12	300	10	2407	226	高级漫天花舞	55651	60010	60011	60012	16	100	135	270	270	60004	1	2	1	3	0	0	7	15	5					
5497	503	1	曹仁	无	5497	5497	5497	5497	3	3	1	2	2	29702	2445	100	0	1	300	10	3088	231	高级大地狂啸	55652	60013	60014	60015	22	100	100	100	200	60004	1	2	1	3	0	招募|合成	7	15	5					
5498	504	2	典韦	无	5498	5498	5498	5498	4	3	1	2	2	36110	2776	100	0	1	300	10	3722	329	高级地煞拳	55653	60019	60020	60021	18	100	270	500	600	60004	1	2	1	3	0	新古之恶来礼包	8	15	5					
5499	505	1	吕蒙	无	5499	5499	5499	5499	3	3	1	2	2	29689	2349	100	0	1	300	10	2960	267	高级天罡拳	55654	60016	60017	60018	26	100	135	150	165	60004	1	2	1	3	0	招募|合成	7	15	5					
5500	506	1	庞德	无	5500	5500	5500	5500	3	3	1	2	2	29583	2429	100	0	1	300	10	3042	259	高级炬石	55655	60022	60023	60024	18	100	100	120	140	60004	1	2	1	3	0	招募|合成	7	15	5					
5501	507	2	太史慈	无	5501	5501	5501	5501	4	3	1	2	2	34437	2782	100	0	1	300	10	3469	338	高级地狱之门	55656	60025	60026	60027	18	100	60	70	80	60004	1	2	1	3	0	活动	8	15	5					
5502	508	2	许褚	无	5502	5502	5502	5502	4	3	1	2	2	24809	1820	100	0	1	300	10	2575	180	高级龙破斩	55657	60004	60005	60006	20	100	135	150	180	60004	1	2	1	3	0	活动	8	15	5					
5503	509	0	张飞	无	5503	5503	5503	5503	4	3	1	2	1	22819	2382	100	0	2	300	10	1842	267	高级冰天雪地	55658	60007	60008	60009	20	100	100	120	140	60004	1	2	1	3	0	活动	8	15	5					
5504	510	0	关羽	无	5504	5504	5504	5504	4	3	1	2	1	15000	1500	100	0	2	300	10	1650	180	高级大地狂啸	55659	60013	60014	60015	16	100	120	120	240	60004	1	2	1	3	0	活动	8	15	5					
5505	511	1	鲁肃	无	5505	5505	5505	5505	2	3	1	2	1	27571	2770	100	0	2	300	10	2213	297	中级地煞拳	55660	60019	60020	0	24	100	240	400	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5506	512	2	马超	无	5506	5506	5506	5506	4	3	1	2	1	37323	3652	100	0	2	300	10	2995	436	高级天罡拳	55661	60016	60017	60018	24	100	135	150	165	60004	1	2	1	3	0	活动	8	15	5					
5507	513	2	夏侯惇	无	5507	5507	5507	5507	4	3	1	2	2	35224	2713	100	0	1	300	10	3538	319	高级炬石	55662	60022	60023	60024	20	100	120	140	160	60004	1	2	1	3	0	活动	8	15	5					
5508	514	1	袁绍	无	5508	5508	5508	5508	2	3	1	2	2	30113	2462	100	0	1	300	10	3037	237	中级地狱之门	55663	60025	60026	0	22	100	60	70	0	60004	1	2	1	3	0	招募|合成|兑换	6	15	5					
5509	515	2	张角	无	5509	5509	5509	5509	4	3	1	2	1	34088	3304	100	0	2	300	10	3419	283	高级冻雪冰封	55664	60028	60029	60030	30	100	90	100	110	60004	1	2	1	3	0	活动	8	15	5					
5510	516	1	周泰	无	5510	5510	5510	5510	2	3	1	2	1	23261	2349	100	0	2	300	10	2405	271	中级冰天雪地	55665	60007	60008	0	24	100	60	70	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5511	517	1	大乔	无	5511	5511	5511	5511	3	3	1	2	3	37275	1165	50	0	12	300	10	3901	127	高级漫天花舞	55666	60010	60011	60012	20	100	200	400	400	60004	1	2	1	3	0	招募|合成|活动	7	15	5					
5512	518	2	小乔	无	5512	5512	5512	5512	4	3	1	2	3	37132	1179	50	0	12	300	10	3860	112	高级漫天花舞	55667	60010	60011	60012	20	100	200	400	400	60004	1	2	1	3	0	活动	8	15	5					
5513	519	1	董卓	无	5513	5513	5513	5513	2	3	1	2	3	37046	1291	50	0	12	300	10	3791	120	中级大地狂啸	55668	60013	60014	0	22	100	150	150	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5514	520	1	黄盖	无	5514	5514	5514	5514	2	3	1	2	3	37384	1458	50	0	12	300	10	3720	118	中级地煞拳	55669	60019	60020	0	24	100	500	1000	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5515	521	2	黄忠	无	5515	5515	5515	5515	4	3	1	2	3	23715	2150	50	0	12	300	10	2457	249	高级天罡拳	55670	60016	60017	60018	24	100	135	150	165	60004	1	2	1	3	0	合成	8	15	5					
5516	522	1	庞统	无	5516	5516	5516	5516	3	3	1	2	3	23650	2216	50	0	12	300	10	2508	238	高级凤舞翔	55671	60001	60002	60003	20	100	68	78	88	60004	1	2	1	3	0	招募|合成	7	15	5					
5517	523	1	孙尚香	无	5517	5517	5517	5517	3	3	1	2	3	28750	2520	50	0	12	300	10	3007	248	高级凤舞翔	55672	60001	60002	60003	20	100	68	78	88	60004	1	2	1	3	0	招募|合成	7	15	5					
5518	524	1	荀彧	无	5518	5518	5518	5518	2	3	1	2	3	24399	2214	50	0	12	300	10	2514	244	中级冻雪冰封	55673	60028	60029	0	26	100	60	70	0	60004	1	2	1	3	0	招募|合成|兑换	6	15	5					
5519	525	1	华雄	无	5519	5519	5519	5519	2	3	1	2	2	25403	2007	100	0	1	300	10	2561	234	中级冰天雪地	55674	60007	60008	0	24	100	60	70	0	60004	1	2	1	3	0	招募|合成|兑换	6	15	5					
5520	526	1	文丑	无	5520	5520	5520	5520	2	3	1	2	2	25844	2055	100	0	1	300	10	2482	222	中级龙破斩	55675	60004	60005	0	22	100	60	70	0	60004	1	2	1	3	0	招募|合成|兑换	6	15	5					
5521	527	1	徐庶	无	5521	5521	5521	5521	2	3	1	2	3	23248	2170	50	0	12	300	10	2475	232	中级地煞拳	55676	60019	60020	0	24	100	240	400	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5522	528	2	颜良	无	5522	5522	5522	5522	2	3	1	2	2	24692	2086	100	0	1	300	10	2569	237	中级天罡拳	55677	60016	60017	0	26	100	135	150	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5523	529	1	贾诩	无	5523	5523	5523	5523	3	3	1	2	3	28380	2661	50	0	12	300	10	2839	297	高级炬石	55678	60022	60023	60024	18	100	100	120	140	60004	1	2	1	3	0	招募|合成	7	15	5					
5524	530	1	郭嘉	无	5524	5524	5524	5524	3	3	1	2	3	28750	2698	50	0	12	300	10	2776	282	高级地狱之门	55679	60025	60026	60027	20	100	60	70	80	60004	1	2	1	3	0	招募|合成	7	15	5					
5525	531	1	曹丕	无	5525	5525	5525	5525	2	3	1	2	1	23570	2312	100	0	2	300	10	2442	260	中级地狱之门	55680	60025	60026	0	22	100	60	70	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5526	532	1	关银屏	无	5526	5526	5526	5526	3	3	1	2	1	28813	2854	100	0	2	300	10	2939	274	高级炬石	55681	60022	60023	60024	20	100	100	120	140	60004	1	2	1	3	0	招募|合成	7	15	5					
5527	533	1	凌统	无	5527	5527	5527	5527	2	3	1	2	1	22859	2263	100	0	2	300	10	2413	265	中级凤舞翔	55682	60001	60002	0	20	100	68	78	0	60004	1	2	1	3	0	招募|合成|兑换	6	15	5					
5528	534	1	吕玲绮	无	5528	5528	5528	5528	3	3	1	2	1	23261	2377	100	0	2	300	10	2413	253	高级凤舞翔	55683	60001	60002	60003	18	100	60	70	80	60004	1	2	1	3	0	招募|合成	7	15	5					
5529	535	1	孟获	无	5529	5529	5529	5529	2	3	1	2	3	34159	950	50	0	12	300	10	3317	109	中级大地狂啸	55684	60013	60014	0	22	100	150	150	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5530	536	1	祝融	无	5530	5530	5530	5530	2	3	1	2	3	32638	1031	50	0	12	300	10	3255	103	中级冻雪冰封	55685	60028	60029	0	25	100	100	100	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5531	537	1	张星彩	无	5531	5531	5531	5531	3	3	1	2	2	25094	2135	100	0	1	300	10	2607	226	高级漫天花舞	55686	60010	60011	60012	24	100	100	200	200	60004	1	2	1	3	0	招募|合成	7	15	5					
5532	538	1	张春华	无	5532	5532	5532	5532	3	3	1	2	3	23268	2169	50	0	12	300	10	2454	245	高级凤舞翔	55687	60001	60002	60003	18	100	60	70	80	60004	1	2	1	3	0	招募|合成	7	15	5					
5533	539	1	张郃	无	5533	5533	5533	5533	3	3	1	2	1	23570	2332	100	0	2	300	10	2449	269	高级地狱之门	55688	60025	60026	60027	20	100	60	70	80	60004	1	2	1	3	0	招募|合成	7	15	5					
5534	540	1	甄姬	无	5534	5534	5534	5534	3	3	1	2	3	23307	2185	50	0	12	300	10	2450	349	高级漫天花舞	55689	60010	60011	60012	16	100	90	180	180	60004	1	2	1	3	0	招募|合成	7	15	5					
5535	541	1	姜维	无	5535	5535	5535	5535	2	3	1	2	1	24011	2380	100	0	2	300	10	2506	257	中级龙破斩	55690	60004	60005	0	22	100	60	70	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5536	542	1	黄月英	无	5536	5536	5536	5536	3	3	1	2	2	35564	931	100	0	1	300	10	3474	95	高级地狱之门	55691	60025	60026	60027	15	100	50	50	50	60004	1	2	1	3	0	招募|合成	7	15	5					
5537	543	1	魏延	无	5537	5537	5537	5537	2	3	1	2	2	25844	2007	100	0	1	300	10	2553	236	中级大地狂啸	55692	60013	60014	0	20	100	100	100	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5538	544	1	夏侯渊	无	5538	5538	5538	5538	2	3	1	2	3	24349	2163	50	0	12	300	10	2418	226	中级天罡拳	55693	60016	60017	0	24	100	100	120	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5539	545	1	孙坚	无	5539	5539	5539	5539	2	3	1	2	2	24757	2022	100	0	1	300	10	2516	235	中级地煞拳	55694	60019	60020	0	24	100	240	400	0	60004	1	2	1	3	0	招募|合成	6	15	5					
5540	546	1	徐晃	无	5540	5540	5540	5540	3	3	1	2	2	19770	1600	100	0	1	300	10	1971	271	高级冰天雪地	55695	60007	60008	60009	24	100	45	45	45	60004	1	2	1	3	0	招募|合成	7	15	5					
5541	547	2	左慈	无	5542	5542	5542	5542	4	3	1	2	1	12000	800	100	0	2	300	10	1400	160	高级地狱之门	55696	60004	0	0	20	100	80	0	0	60004	1	2	1	3	0	合成	8	15	5					
5542	548	2	陆逊	无	5542	5542	5542	5542	4	3	1	2	2	41600	3040	100	0	2	300	10	4160	120	高级漫天花舞	55697	60010	60011	0	20	100	200	400	400	60004	1	2	1	3	0	充值特惠	8	15	5					
5543	549	2	司马懿	无	5543	5543	5543	5543	4	3	1	2	3	29400	3300	50	0	12	300	10	2940	420	高级炬石	55698	60022	60023	0	20	100	80	100	120	60004	1	2	1	3	0	充值特惠	8	15	5					
5544	550	2	周瑜	无	5544	5544	5544	5544	4	3	1	2	1	35000	1750	100	0	2	300	10	3500	140	高级冰天雪地	55699	60007	60008	0	20	100	120	120	120	60004	1	2	1	3	0	充值特惠	8	15	5					
5545	551	2	张辽	无	5545	5545	5545	5545	4	3	1	2	3	33600	3500	50	0	12	300	10	3080	420	高级地狱之门	55700	60025	60026	0	20	100	60	70	80	60004	1	2	1	3	0	充值特惠	8	15	5					
5546	552	2	甘宁	无	5546	5546	5546	5546	4	3	1	2	2	38500	1400	100	0	2	300	10	3850	140	高级地煞拳	55701	60019	60020	0	20	100	500	1000	1000	60004	1	2	1	3	0	充值特惠	8	15	5					
5547	401	1	法正	无	5444	5444	5444	5444	4	4	1	2	1	28242	2880	100	0	2	300	10	2762	273	中级凤舞翔	55702	60001	60002	0	22	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5548	402	1	陈登	无	5444	5444	5444	5444	4	4	1	2	1	22617	2584	100	0	2	300	10	3043	298	中级漫天花舞	55703	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5549	403	1	阚泽	无	5444	5444	5444	5444	4	4	1	2	1	33308	2658	100	0	2	300	10	3294	312	中级大地狂啸	55704	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5550	404	1	蒯越	无	5444	5444	5444	5444	4	4	1	2	1	35350	2924	100	0	2	300	10	3238	260	中级天罡拳	55705	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成|兑换	5	15	5					
5551	405	1	锺繇	无	5444	5444	5444	5444	4	4	1	2	1	25724	2932	100	0	2	300	10	2737	269	中级冰天雪地	55706	60007	60008	0	28	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5552	406	1	陈群	无	5444	5444	5444	5444	4	4	1	2	1	34654	2650	100	0	2	300	10	3120	252	中级漫天花舞	55707	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5553	407	1	贾充	无	5444	5444	5444	5444	4	4	1	2	1	25042	2438	100	0	2	300	10	3303	291	中级大地狂啸	55708	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5554	408	1	司马师	无	5444	5444	5444	5444	4	4	1	2	1	35306	2788	100	0	2	300	10	2770	279	中级天罡拳	55709	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5555	409	1	田丰	无	5452	5452	5452	5452	4	4	1	2	3	35534	2532	50	0	12	300	10	3177	266	中级冰天雪地	55710	60007	60008	0	28	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5556	410	1	夏侯玄	无	5452	5452	5452	5452	4	4	1	2	3	30555	2768	50	0	12	300	10	4014	277	中级漫天花舞	55711	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5557	411	1	诸葛恪	无	5452	5452	5452	5452	4	4	1	2	3	30469	2484	50	0	12	300	10	3031	265	中级大地狂啸	55712	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5558	412	1	许攸	无	5452	5452	5452	5452	4	4	1	2	3	33646	2964	50	0	12	300	10	3211	287	中级天罡拳	55713	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5559	413	1	曹叡	无	5452	5452	5452	5452	4	4	1	2	3	34101	2710	50	0	12	300	10	2795	281	中级冰天雪地	55714	60007	60008	0	28	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5560	414	1	陈泰	无	5452	5452	5452	5452	4	4	1	2	3	27594	2510	50	0	12	300	10	4056	287	中级漫天花舞	55715	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5561	415	1	杜预	无	5452	5452	5452	5452	4	4	1	2	3	27252	2776	50	0	12	300	10	3002	300	中级大地狂啸	55716	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5562	416	1	李儒	无	5459	5459	5459	5459	4	4	1	2	3	29801	2480	50	0	12	300	10	3617	265	中级天罡拳	55717	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5563	417	1	华歆	无	5459	5459	5459	5459	4	4	1	2	3	28363	2624	50	0	12	300	10	3077	300	中级冰天雪地	55718	60007	60008	0	22	100	60	60	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5564	418	1	诸葛瑾	无	5459	5459	5459	5459	4	4	1	2	3	34772	2438	50	0	12	300	10	3531	312	中级漫天花舞	55719	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成|兑换	5	15	5					
5565	419	1	邓芝	无	5459	5459	5459	5459	4	4	1	2	3	28156	2530	50	0	12	300	10	3081	277	中级大地狂啸	55720	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5566	420	1	曹冲	无	5459	5459	5459	5459	4	4	1	2	3	24669	2588	50	0	12	300	10	3248	290	中级天罡拳	55721	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5567	421	1	满宠	无	5459	5459	5459	5459	4	4	1	2	3	25756	2462	50	0	12	300	10	3529	312	中级凤舞翔	55722	60001	60002	0	22	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5568	422	1	羊祜	无	5459	5459	5459	5459	4	4	1	2	3	29037	2694	50	0	12	300	10	3136	269	中级漫天花舞	55723	60010	60011	0	24	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5569	423	1	吴国太	无	5466	5466	5466	5466	4	4	1	2	2	33549	2812	100	0	1	300	10	3528	213	中级大地狂啸	55724	60013	60014	0	24	100	100	100	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5570	424	1	陈宫	无	5467	5467	5467	5467	4	4	1	2	3	27898	2898	50	0	12	300	10	2799	258	中级天罡拳	55725	60016	60017	0	20	100	60	70	0	60004	2	2	1	1	0	招募|合成	5	15	5					
5571	425	1	虞翻	无	5467	5467	5467	5467	4	4	1	2	3	23396	2958	50	0	12	300	10	2757	308	中级冰天雪地	55726	60007	60008	0	28	100	100	160	0	60004	2	2	1	1	0	招募|合成	5	15	5					
