编号ID ,最小,最大,物品,几率,最少,最多
0,0,0,30007,2500,1,2
52458,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52459,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52460,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52461,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52462,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52463,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52464,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52465,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52466,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52467,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52468,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52469,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52470,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52471,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52472,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52473,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52474,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52475,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52476,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52477,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52478,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52479,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52480,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52481,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52482,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52483,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52484,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52485,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52486,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52487,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52488,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52489,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52490,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52491,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52492,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52493,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52494,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52495,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52496,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52497,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52498,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52499,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52500,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52501,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52502,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52503,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52504,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52505,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52506,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52507,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52508,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52509,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52510,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52511,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52512,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52513,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52514,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52515,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52516,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52517,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52518,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52519,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52520,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52521,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52522,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52523,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52524,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52525,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52526,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52527,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52528,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52529,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52530,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52531,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52532,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52533,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52534,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52535,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52536,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52537,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52538,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52539,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52540,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52541,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52542,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52543,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52544,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52545,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52546,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52547,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52548,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52549,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52550,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52551,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52552,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52553,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52554,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52555,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52556,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52557,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52558,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52559,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52560,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52561,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52562,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52563,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52564,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52565,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52566,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52567,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52568,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52569,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52570,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52571,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52572,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52573,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52574,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52575,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52576,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52577,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52578,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52579,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52580,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52581,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52582,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52583,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52584,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52585,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52586,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52587,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52588,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,7500,1,1
0,0,0,30007,2500,1,2
52589,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52590,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30019,2000,1,2
0,0,0,30009,2000,1,2
0,0,0,30006,4000,1,1
0,0,0,30007,2000,1,2
52591,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52592,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52593,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52594,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52595,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52596,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52597,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52598,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30001,7500,1,1
0,0,0,30007,2500,1,2
52599,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
0,0,0,2,10000,1302,1302
0,0,0,30006,3500,1,1
0,0,0,30019,1000,1,2
0,0,0,30009,1000,1,2
0,0,0,30001,3500,1,1
0,0,0,30007,1000,1,2
52600,1,2,0,0,0,0
0,0,0,3,10000,1545,1545
